Name,Sector,City,State,Founded_Year,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Customer_Base_Size,Growth_Rate,Exit_Status,Social_Media_Followers,Patents,ESG_Score,Diversity_Index,Net_Impact_Score,Funding_Year
Startup_10845,EdTech,Hyderabad,Maharashtra,2000,IPO,Debt,5258004,10,31993058,3874721,Yes,279,Cloud,83018,23.81,No,73709,12,6.81,44.93,2.47,2023
Startup_10846,EdTech,Chennai,Karnataka,2008,Seed,Debt,774819,4,39782307,2844775,No,304,AI,52421,28.79,No,15541,13,5.11,30.37,9.01,2016
Startup_10847,FinTech,Mumbai,Maharashtra,2010,Series B,Equity,1801657,6,93544866,4862932,No,351,Big Data,71030,7.12,Yes,38587,17,1.75,68.36,2.13,2018
Startup_10848,EdTech,Pune,Maharashtra,2013,Series C,Equity,2694704,6,6899033,3018751,No,235,AR/VR,69051,32.06,Yes,29942,7,7.66,73.5,9.05,2019
Startup_10849,TravelTech,Chennai,Karnataka,2021,Series A,Convertible Note,1023904,5,81189339,3652596,No,382,AR/VR,40919,28.3,No,61573,15,6.83,76.14,3.15,2021
Startup_10850,AgriTech,Bangalore,Tamil Nadu,2003,Series A,Grant,2452079,6,67652028,873961,Yes,466,AR/VR,72088,44.24,No,20889,19,3.45,62.97,7.41,2019
Startup_10851,HealthTech,Bangalore,Tamil Nadu,2006,Series B,Debt,5122531,8,53485413,310274,No,375,AI,37266,23.15,No,63754,5,3.9,60.24,9.3,2015
Startup_10852,FinTech,Delhi,Karnataka,2013,Series B,Grant,2162276,10,18533595,3613947,Yes,471,AI,42320,22.82,No,3733,20,7.85,20.46,9.57,2015
Startup_10853,TravelTech,Hyderabad,Delhi,2015,IPO,Equity,4568363,7,84344597,2768957,No,177,IoT,25827,9.11,No,8724,16,1.06,70.22,5.89,2017
Startup_10854,FinTech,Delhi,Maharashtra,2018,Series D,Equity,1475495,10,34697569,364828,No,34,Big Data,50249,27.78,No,80800,1,2.83,20.41,1.59,2018
Startup_10855,Retail,Delhi,Karnataka,2023,Series C,Convertible Note,1368149,7,76390412,1738126,No,339,Big Data,74994,9.34,No,91977,16,1.7,65.91,9.48,2015
Startup_10856,AgriTech,Delhi,Tamil Nadu,2021,Series B,Debt,2754369,2,19061418,273400,Yes,59,Blockchain,1029,39.41,No,89029,20,4.11,63.52,7.75,2018
Startup_10857,FoodTech,Mumbai,Karnataka,2022,Series B,Debt,8741637,6,7410661,4980055,No,91,Big Data,33874,20.08,Yes,91178,8,8.5,33.75,2.75,2019
Startup_10858,Retail,Mumbai,Delhi,2015,Series B,Equity,2555565,4,50966233,151250,Yes,141,AI,19454,13.46,No,53124,16,2.71,23.99,1.51,2017
Startup_10859,Retail,Delhi,Delhi,2013,Series B,Grant,3059062,4,52344603,2037750,No,473,IoT,18044,21.34,No,86164,13,4.2,60.89,7.42,2015
Startup_10860,EdTech,Hyderabad,Telangana,2003,Series C,Convertible Note,4950833,6,13514283,3603898,Yes,74,AR/VR,91445,9.7,Yes,70254,16,8.91,28.83,3.85,2017
Startup_10861,EdTech,Mumbai,Telangana,2005,Seed,Equity,371453,6,11566429,1199281,Yes,185,Big Data,5533,18.15,Yes,21338,18,1.21,33.83,9.13,2022
Startup_10862,EdTech,Pune,Telangana,2002,Seed,Debt,3988473,5,85570794,969842,No,219,Cloud,49713,10.94,Yes,43278,15,9.23,45.25,9.69,2021
Startup_10863,TravelTech,Chennai,Tamil Nadu,2022,Series C,Debt,7896982,5,9047881,1956922,No,357,Cloud,12105,43.57,No,46812,11,6.48,39.93,8.4,2021
Startup_10864,Retail,Chennai,Tamil Nadu,2004,IPO,Grant,8447087,3,80397887,4779895,No,96,AI,93145,31.96,Yes,94488,17,1.53,66.37,3.11,2019
Startup_10865,FinTech,Hyderabad,Telangana,2001,Series A,Grant,9943526,9,24728452,2387161,No,492,Cloud,68169,28.18,Yes,67023,6,5.88,22.67,9.09,2019
Startup_10866,FoodTech,Chennai,Karnataka,2022,Seed,Grant,579616,2,2891820,4624430,Yes,418,IoT,72879,42.27,No,33068,9,6.73,50.07,8.22,2018
Startup_10867,EdTech,Bangalore,Karnataka,2012,IPO,Debt,7976121,2,97729805,2058183,Yes,469,AR/VR,72181,9.95,Yes,51513,1,8.5,31.88,1.27,2019
Startup_10868,FoodTech,Bangalore,Delhi,2006,Series A,Convertible Note,2565399,10,62281121,243088,Yes,437,Cloud,99943,12.57,No,70746,15,2.18,34.21,5.39,2019
Startup_10869,Retail,Pune,Karnataka,2006,IPO,Grant,9273903,10,18402055,3158106,No,38,Big Data,37779,8.62,Yes,48351,14,2.25,69.87,3.54,2019
Startup_10870,FinTech,Hyderabad,Maharashtra,2022,Series C,Grant,9218664,2,74538973,1923656,Yes,211,Big Data,86337,27.58,No,72819,4,6.62,30.4,5.0,2023
Startup_10871,AgriTech,Bangalore,Tamil Nadu,2020,Series A,Debt,294232,2,1295864,428486,No,450,Blockchain,54821,23.23,No,50988,2,2.18,32.14,3.41,2015
Startup_10872,AgriTech,Bangalore,Telangana,2018,Series D,Equity,3487605,5,58232526,4993368,No,281,AR/VR,96150,43.1,No,46278,15,1.66,70.08,2.84,2019
Startup_10873,FoodTech,Bangalore,Delhi,2010,IPO,Grant,3736241,6,48281900,2676927,Yes,94,Cloud,10038,27.25,Yes,73627,8,6.14,79.98,4.96,2016
Startup_10874,FoodTech,Chennai,Tamil Nadu,2016,Series B,Equity,1222007,5,40255187,1521315,No,366,IoT,99090,43.31,No,60388,12,5.61,67.32,5.56,2016
Startup_10875,FoodTech,Chennai,Maharashtra,2019,Seed,Grant,6793839,2,44604282,3328627,Yes,435,AR/VR,96714,47.27,No,23785,12,6.5,72.1,3.61,2021
Startup_10876,FoodTech,Bangalore,Delhi,2022,Seed,Equity,1420700,9,96166681,3509775,No,165,IoT,78112,47.76,No,22438,20,2.34,53.6,6.87,2023
Startup_10877,FoodTech,Delhi,Tamil Nadu,2008,IPO,Grant,8763761,6,59455088,2377278,Yes,451,Cloud,13845,8.54,Yes,19387,10,4.51,21.35,9.12,2022
Startup_10878,FoodTech,Delhi,Karnataka,2012,Series D,Grant,4733824,1,29431200,1791444,Yes,106,AR/VR,11381,36.07,No,36976,18,1.76,36.05,2.23,2017
Startup_10879,TravelTech,Pune,Delhi,2006,Series B,Grant,2703870,4,79078846,2044718,Yes,62,Big Data,34983,44.04,No,28432,16,8.67,22.96,6.87,2022
Startup_10880,FinTech,Pune,Karnataka,2010,Series B,Convertible Note,5896581,7,90956691,697991,No,380,AR/VR,24855,45.26,No,32780,6,9.37,76.03,6.81,2021
Startup_10881,Retail,Chennai,Delhi,2014,IPO,Convertible Note,8737767,4,63088923,4920415,No,170,AI,37136,43.03,No,17592,18,6.52,46.45,3.61,2023
Startup_10882,EdTech,Chennai,Delhi,2008,Seed,Equity,8727263,5,33174393,1843000,Yes,400,AI,42495,16.07,No,76415,14,9.65,32.07,5.92,2019
Startup_10883,FinTech,Bangalore,Maharashtra,2016,Series C,Debt,4769778,7,40945153,128145,No,30,IoT,2415,32.5,No,26055,15,2.61,21.95,8.79,2022
Startup_10884,TravelTech,Delhi,Tamil Nadu,2004,Seed,Convertible Note,9234038,7,96640630,2216330,Yes,286,Cloud,7482,13.34,No,32024,17,1.26,20.97,9.55,2018
Startup_10885,AgriTech,Pune,Karnataka,2019,Series A,Convertible Note,7038494,1,83437057,4654483,Yes,36,AR/VR,69231,44.12,Yes,76398,17,1.15,39.42,3.31,2017
Startup_10886,HealthTech,Bangalore,Tamil Nadu,2017,Series D,Convertible Note,4673747,9,33493470,733378,No,208,Big Data,72677,38.69,Yes,78544,20,2.39,32.4,4.28,2020
Startup_10887,FinTech,Hyderabad,Tamil Nadu,2004,Series B,Convertible Note,1021821,8,78292985,1489846,Yes,311,IoT,9328,38.18,No,81995,14,1.5,52.78,9.0,2020
Startup_10888,FinTech,Mumbai,Delhi,2023,Series B,Debt,2346979,6,78787068,1284842,Yes,458,IoT,64310,11.45,Yes,55679,20,7.09,42.24,7.63,2018
Startup_10889,HealthTech,Pune,Telangana,2012,Seed,Convertible Note,622948,8,5497496,2189046,No,434,AR/VR,38319,20.54,No,82260,19,1.57,28.46,9.27,2023
Startup_10890,Retail,Bangalore,Karnataka,2006,IPO,Convertible Note,1723101,6,52311017,4577190,Yes,291,AI,72733,27.84,No,72467,7,5.59,26.2,6.56,2023
Startup_10891,AgriTech,Pune,Karnataka,2023,Series C,Grant,3899493,9,23671007,3215836,Yes,326,Blockchain,84723,41.63,Yes,93649,14,7.06,63.17,4.26,2018
Startup_10892,FoodTech,Pune,Tamil Nadu,2010,Series B,Grant,5521939,8,28560604,3797770,No,174,Cloud,21942,24.76,Yes,28047,2,2.78,36.86,9.63,2016
Startup_10893,TravelTech,Pune,Karnataka,2018,Series D,Equity,902227,7,67959321,1531807,No,351,AR/VR,28621,26.1,No,51665,12,7.22,37.58,8.56,2017
Startup_10894,AgriTech,Pune,Karnataka,2023,Seed,Grant,4201819,4,38211309,4691997,No,188,AI,32624,18.03,No,91983,5,3.02,41.81,8.07,2023
Startup_10895,TravelTech,Chennai,Maharashtra,2004,Series B,Grant,5201331,8,38915420,1558598,Yes,360,AR/VR,72884,45.43,No,77707,19,1.93,45.67,4.84,2022
Startup_10896,FinTech,Hyderabad,Maharashtra,2000,Series B,Grant,8688842,2,47819917,2518867,Yes,436,AR/VR,74943,20.38,No,51147,5,4.72,68.93,3.46,2019
Startup_10897,Retail,Pune,Delhi,2020,Series A,Debt,3576121,7,28390891,3160080,No,177,Cloud,17736,22.73,No,37469,0,3.55,30.63,4.51,2021
Startup_10898,FoodTech,Bangalore,Karnataka,2014,Series D,Debt,9228827,4,73487584,2188272,No,185,Big Data,42563,28.93,Yes,49079,6,5.93,64.88,6.17,2016
Startup_10899,FoodTech,Mumbai,Delhi,2007,Series B,Convertible Note,7808264,10,25124917,3442816,Yes,313,Big Data,55983,29.35,Yes,37320,1,8.05,47.66,1.6,2021
Startup_10900,TravelTech,Pune,Tamil Nadu,2013,Series D,Debt,9923161,10,14994937,1935999,No,300,AI,71569,46.17,Yes,33922,12,5.35,59.81,4.35,2015
Startup_10901,AgriTech,Mumbai,Telangana,2005,Series C,Equity,6492793,2,55838164,2092077,No,467,AR/VR,92508,24.98,No,16645,0,1.12,62.47,4.17,2019
Startup_10902,AgriTech,Pune,Telangana,2007,Series A,Debt,5516127,2,73772966,1257465,Yes,259,Cloud,49192,35.96,Yes,84881,13,6.07,50.05,6.7,2020
Startup_10903,TravelTech,Mumbai,Tamil Nadu,2017,Series A,Grant,3720837,3,80144189,889821,No,144,AR/VR,38832,9.95,No,76298,11,6.33,61.86,6.09,2019
Startup_10904,FinTech,Delhi,Delhi,2010,Series D,Grant,4629744,4,42960057,4199229,Yes,235,IoT,88179,12.11,Yes,87140,4,9.54,71.86,5.07,2018
Startup_10905,EdTech,Pune,Karnataka,2000,Series A,Convertible Note,2298152,1,29454761,672742,No,58,Cloud,17486,14.35,No,21307,8,2.11,71.42,1.38,2015
Startup_10906,AgriTech,Chennai,Tamil Nadu,2017,IPO,Debt,3856996,1,97737304,1038771,Yes,291,AR/VR,38077,22.1,No,49774,10,4.49,24.59,5.13,2017
Startup_10907,AgriTech,Bangalore,Telangana,2002,IPO,Grant,623772,6,8281407,992721,No,403,Cloud,65555,28.79,Yes,11888,15,3.91,54.59,5.68,2016
Startup_10908,AgriTech,Mumbai,Telangana,2015,Seed,Grant,858500,1,25880150,2093961,Yes,115,Big Data,73434,15.21,Yes,19433,0,3.5,76.63,3.11,2015
Startup_10909,FinTech,Bangalore,Telangana,2022,Seed,Equity,7758862,1,2927763,1186856,No,79,IoT,31460,46.03,Yes,67895,19,8.96,41.94,8.66,2020
Startup_10910,TravelTech,Bangalore,Telangana,2018,Series D,Convertible Note,2744700,10,13159281,4459697,No,443,Cloud,97295,23.06,No,47266,20,4.19,34.14,7.41,2021
Startup_10911,FoodTech,Bangalore,Maharashtra,2014,Series C,Equity,9351218,4,39972639,3707512,Yes,71,Cloud,94195,35.57,No,14129,16,1.19,27.57,5.08,2020
Startup_10912,AgriTech,Chennai,Tamil Nadu,2015,Seed,Debt,8648613,3,26436263,4497734,No,432,AR/VR,34885,30.39,No,56278,20,7.01,73.32,7.94,2018
Startup_10913,HealthTech,Mumbai,Maharashtra,2007,Series B,Equity,8096879,6,44783181,3400768,No,101,Cloud,70654,45.86,Yes,62178,13,5.19,61.44,8.37,2018
Startup_10914,AgriTech,Delhi,Karnataka,2020,Series D,Convertible Note,9986858,2,56767604,2672126,Yes,320,AI,27093,21.32,No,5165,1,8.84,50.74,4.07,2021
Startup_10915,AgriTech,Delhi,Tamil Nadu,2018,Series C,Debt,3083276,5,17697996,1437906,Yes,183,AI,56310,22.17,No,44115,4,1.87,61.86,7.17,2023
Startup_10916,FoodTech,Pune,Karnataka,2009,Series B,Debt,5456996,4,96362282,1328130,No,470,IoT,9458,30.67,No,88298,20,2.36,62.1,2.96,2023
Startup_10917,HealthTech,Delhi,Maharashtra,2013,Series D,Equity,2166614,4,81098955,2435171,No,34,AR/VR,6582,14.34,Yes,13288,4,6.57,73.22,9.26,2023
Startup_10918,FoodTech,Bangalore,Tamil Nadu,2020,Series D,Equity,6875676,3,74046226,1742035,Yes,387,AR/VR,78730,42.22,No,94561,1,2.35,53.03,2.7,2017
Startup_10919,TravelTech,Chennai,Maharashtra,2004,Series A,Debt,4019755,9,61107238,4800214,Yes,366,Blockchain,57815,42.13,No,21364,2,2.52,45.54,8.6,2019
Startup_10920,FinTech,Chennai,Tamil Nadu,2001,Series B,Debt,729978,7,35912333,2179177,No,481,AI,64610,33.95,No,94251,9,8.11,45.79,2.13,2017
Startup_10921,EdTech,Pune,Tamil Nadu,2010,Series D,Equity,890178,1,28047533,535767,No,448,Big Data,15493,15.33,No,53314,18,8.8,24.81,9.73,2015
Startup_10922,Retail,Mumbai,Tamil Nadu,2018,Seed,Convertible Note,7137432,3,59401481,609706,No,200,IoT,5374,38.9,Yes,81009,19,4.83,29.76,1.87,2021
Startup_10923,FinTech,Bangalore,Telangana,2000,IPO,Grant,5226345,4,99985064,414667,Yes,335,AR/VR,85378,41.66,No,97474,7,8.37,59.5,6.17,2023
Startup_10924,FinTech,Hyderabad,Tamil Nadu,2018,Series B,Grant,7198252,7,75559701,4549519,No,285,AI,88618,36.02,No,91413,19,2.44,74.64,4.08,2023
Startup_10925,Retail,Mumbai,Tamil Nadu,2022,Seed,Equity,4739617,6,31379882,3951695,No,44,Blockchain,40400,44.73,No,13891,11,4.79,24.98,1.08,2020
Startup_10926,EdTech,Hyderabad,Telangana,2018,Series B,Grant,8965304,2,95024773,2810620,Yes,73,IoT,7498,16.95,Yes,7274,14,4.51,60.04,8.12,2019
Startup_10927,FinTech,Pune,Karnataka,2023,IPO,Equity,6024690,4,26320497,4973870,No,352,Big Data,24135,27.39,No,40102,1,5.41,32.01,3.59,2018
Startup_10928,TravelTech,Bangalore,Karnataka,2014,Series D,Convertible Note,2024707,7,40821273,382941,Yes,252,Big Data,80159,39.71,Yes,94517,5,7.96,31.21,1.31,2023
Startup_10929,FinTech,Chennai,Maharashtra,2016,Seed,Equity,3550010,3,67100096,4023393,Yes,414,AR/VR,52730,8.78,No,24302,8,2.97,21.93,5.06,2018
Startup_10930,HealthTech,Bangalore,Delhi,2006,Series C,Grant,6407906,5,67521829,822016,No,222,Big Data,87341,42.6,No,82918,13,4.16,66.37,1.61,2018
Startup_10931,FinTech,Delhi,Karnataka,2009,IPO,Debt,5146481,6,86068278,1627334,No,356,AR/VR,31902,17.7,Yes,57606,20,7.12,63.7,9.97,2016
Startup_10932,HealthTech,Delhi,Maharashtra,2011,Seed,Debt,5792136,9,26219498,4442544,Yes,50,AR/VR,17605,19.79,No,1274,12,5.7,42.02,3.97,2015
Startup_10933,Retail,Delhi,Karnataka,2015,Series C,Convertible Note,164375,1,6832707,1138760,No,290,Big Data,79248,22.82,No,21167,2,2.19,74.77,6.75,2015
Startup_10934,EdTech,Bangalore,Delhi,2010,Series C,Equity,3346426,1,66456392,3162520,Yes,254,Blockchain,76693,16.52,Yes,43365,0,9.64,56.16,5.85,2021
Startup_10935,FoodTech,Pune,Karnataka,2008,Series D,Debt,5663507,6,25727503,2844853,Yes,365,IoT,56264,40.81,No,28499,6,1.76,68.5,6.83,2022
Startup_10936,FoodTech,Pune,Maharashtra,2012,Series A,Equity,7613095,4,49814754,2949953,No,99,Big Data,63122,9.7,Yes,50971,20,5.18,66.46,4.34,2019
Startup_10937,Retail,Pune,Telangana,2002,Series B,Convertible Note,5379834,10,12964570,3304497,No,99,Cloud,27347,23.24,Yes,15596,16,3.9,30.99,9.11,2020
Startup_10938,FinTech,Pune,Tamil Nadu,2000,Series A,Equity,8078952,2,83448409,1450021,Yes,385,Blockchain,93936,10.15,Yes,56120,5,4.04,57.76,1.23,2015
Startup_10939,Retail,Hyderabad,Maharashtra,2020,Series C,Grant,7479448,5,48098264,3433412,Yes,68,AR/VR,32449,11.28,No,95050,7,1.04,31.49,6.9,2018
Startup_10940,FoodTech,Hyderabad,Telangana,2020,Series B,Debt,9617260,8,45329350,108517,No,395,AR/VR,65902,29.05,Yes,53796,6,6.05,52.92,4.02,2020
Startup_10941,AgriTech,Delhi,Karnataka,2020,Series C,Debt,7059811,8,20032694,4404382,No,405,Cloud,61836,35.93,Yes,34016,14,4.2,27.78,8.39,2018
Startup_10942,TravelTech,Hyderabad,Tamil Nadu,2020,IPO,Debt,6120630,7,79968082,346747,Yes,96,AI,25084,13.65,Yes,71106,16,2.13,48.51,4.16,2018
Startup_10943,EdTech,Hyderabad,Karnataka,2015,Series B,Debt,6873852,8,35267839,3957699,Yes,221,IoT,33525,14.95,Yes,61195,5,2.44,55.95,9.39,2020
Startup_10944,Retail,Bangalore,Delhi,2020,Series A,Grant,2626144,5,67007075,3633056,Yes,308,Cloud,10380,34.54,Yes,68627,10,4.72,47.92,9.51,2016
Startup_10945,Retail,Mumbai,Karnataka,2016,IPO,Equity,4657304,5,19285312,3169751,Yes,13,AR/VR,96625,11.54,Yes,61263,5,7.6,51.78,8.03,2019
Startup_10946,FoodTech,Hyderabad,Maharashtra,2006,IPO,Equity,3973085,6,23234787,2697511,Yes,41,Blockchain,72976,5.7,No,15712,2,5.71,29.74,8.11,2021
Startup_10947,AgriTech,Bangalore,Maharashtra,2008,IPO,Equity,6021208,7,21046173,3835759,Yes,92,AR/VR,37425,25.58,Yes,92356,17,3.46,20.72,9.7,2015
Startup_10948,Retail,Chennai,Telangana,2011,Series D,Grant,1163025,9,9406674,2079955,No,327,IoT,86086,48.16,Yes,80591,13,6.2,76.89,6.05,2019
Startup_10949,FoodTech,Mumbai,Maharashtra,2009,Series C,Equity,9934581,3,69684362,2364139,No,405,AI,17897,49.32,No,50325,10,5.35,20.17,1.62,2018
Startup_10950,HealthTech,Mumbai,Tamil Nadu,2012,Series A,Debt,1952615,9,47614918,2555563,Yes,119,AI,44174,32.04,No,15572,1,1.98,74.93,5.34,2018
Startup_10951,Retail,Bangalore,Maharashtra,2001,Series A,Grant,5108302,8,39600846,2045163,No,87,Cloud,42485,35.13,No,89298,3,9.62,60.53,3.72,2021
Startup_10952,FoodTech,Mumbai,Tamil Nadu,2013,Series B,Grant,852680,9,72672474,4887807,Yes,28,IoT,94231,6.5,No,84131,1,6.52,31.82,9.38,2023
Startup_10953,TravelTech,Hyderabad,Tamil Nadu,2019,Series D,Convertible Note,6574459,9,43698041,4182302,No,457,Blockchain,8239,38.57,Yes,80700,16,8.62,32.69,3.34,2022
Startup_10954,FinTech,Bangalore,Maharashtra,2015,IPO,Grant,6150600,4,45829104,1332647,Yes,290,AI,22893,23.14,Yes,51731,20,6.02,38.2,2.72,2023
Startup_10955,TravelTech,Pune,Maharashtra,2009,IPO,Grant,7607740,8,9193526,1510170,No,461,AR/VR,19080,48.56,Yes,50009,15,1.05,46.1,9.15,2018
Startup_10956,AgriTech,Mumbai,Maharashtra,2000,Series D,Convertible Note,5123905,3,44523994,2425539,Yes,186,AR/VR,88929,12.48,Yes,81079,16,3.32,44.55,4.34,2022
Startup_10957,AgriTech,Bangalore,Telangana,2006,Series A,Equity,3084192,2,54127828,1147729,No,241,Big Data,36413,47.41,No,72145,18,3.43,31.78,6.4,2021
Startup_10958,FoodTech,Mumbai,Telangana,2017,Seed,Grant,1206064,1,79239994,3040834,No,331,AR/VR,54866,32.69,Yes,81650,4,6.72,58.85,8.56,2018
Startup_10959,HealthTech,Bangalore,Karnataka,2002,Series D,Grant,3653953,7,95015753,3502342,Yes,446,Blockchain,49441,31.99,Yes,99264,13,1.99,26.82,1.95,2017
Startup_10960,TravelTech,Mumbai,Tamil Nadu,2010,IPO,Equity,7985141,6,99626048,4266852,Yes,135,Big Data,80986,17.44,No,18601,8,7.29,59.59,4.49,2023
Startup_10961,FoodTech,Delhi,Delhi,2019,IPO,Convertible Note,6615284,7,4482481,2755377,Yes,299,Blockchain,91798,31.68,No,3775,3,1.61,73.61,5.27,2015
Startup_10962,FoodTech,Bangalore,Delhi,2001,Seed,Convertible Note,4091066,3,77980252,673758,No,318,IoT,21982,39.49,Yes,72608,1,9.71,58.72,5.86,2023
Startup_10963,FinTech,Pune,Delhi,2005,Series A,Debt,6304986,5,33231649,4293268,Yes,220,Cloud,46871,30.62,Yes,35843,13,7.69,52.63,8.38,2015
Startup_10964,TravelTech,Delhi,Maharashtra,2011,Series D,Equity,5905286,4,99578461,4898607,Yes,258,Cloud,11570,25.97,No,28523,17,9.66,27.85,8.49,2022
Startup_10965,HealthTech,Chennai,Telangana,2022,Seed,Debt,2889568,4,14541875,871843,No,486,Blockchain,76717,7.37,Yes,84666,3,7.83,24.81,7.5,2020
Startup_10966,TravelTech,Pune,Maharashtra,2014,Series A,Grant,3296405,5,21095926,1647158,Yes,98,IoT,63016,44.04,No,37646,17,4.04,22.23,5.93,2019
Startup_10967,HealthTech,Mumbai,Delhi,2022,Series B,Grant,5715131,7,20922798,1953423,No,234,IoT,43275,6.38,No,51275,5,1.86,61.41,1.58,2023
Startup_10968,AgriTech,Chennai,Tamil Nadu,2021,Series A,Convertible Note,4530582,1,56409097,622732,No,228,AR/VR,38270,48.08,No,96208,14,9.75,25.18,9.72,2017
Startup_10969,HealthTech,Bangalore,Telangana,2005,Series B,Debt,5488484,2,27630496,2619136,No,495,Big Data,90929,24.16,Yes,56588,14,1.22,41.59,2.96,2016
Startup_10970,FoodTech,Bangalore,Tamil Nadu,2003,Seed,Convertible Note,5006391,9,31920615,2679224,No,498,AI,34800,27.3,No,93878,3,8.85,66.21,7.91,2019
Startup_10971,Retail,Bangalore,Telangana,2016,Seed,Grant,2638300,2,47362767,2486868,Yes,375,Cloud,73858,8.25,Yes,14159,13,9.32,71.0,2.72,2023
Startup_10972,FinTech,Hyderabad,Karnataka,2016,IPO,Grant,8183130,9,5036901,4007640,Yes,301,AR/VR,94087,39.35,Yes,60494,10,1.46,37.25,8.75,2022
Startup_10973,EdTech,Mumbai,Maharashtra,2023,Seed,Debt,801121,10,84826702,1150029,No,227,AR/VR,84215,34.95,Yes,36097,7,1.73,41.1,2.1,2019
Startup_10974,FoodTech,Pune,Tamil Nadu,2012,Series C,Convertible Note,1554199,9,59834213,872863,No,54,Cloud,22636,8.18,No,7432,12,1.37,49.2,4.73,2023
Startup_10975,EdTech,Pune,Telangana,2004,Series A,Grant,3328126,9,19222072,2831686,Yes,250,IoT,28634,13.4,No,94329,18,2.68,22.12,6.61,2020
Startup_10976,Retail,Pune,Tamil Nadu,2020,Series D,Equity,8788012,5,72195260,2819076,No,402,AR/VR,88401,7.16,No,80122,17,5.82,47.86,9.11,2015
Startup_10977,AgriTech,Chennai,Maharashtra,2013,Series C,Debt,8789569,1,53487247,4644135,No,285,Big Data,81147,13.5,Yes,40058,0,5.59,27.61,8.67,2017
Startup_10978,Retail,Mumbai,Delhi,2002,Series B,Convertible Note,5655036,2,12932144,4160048,No,92,Cloud,50922,41.63,Yes,66709,11,3.98,23.13,7.58,2017
Startup_10979,AgriTech,Chennai,Telangana,2018,Series D,Convertible Note,560395,6,76721485,340364,Yes,179,AI,57741,11.02,No,1200,10,9.63,38.85,8.63,2016
Startup_10980,EdTech,Hyderabad,Telangana,2023,Series C,Equity,1390355,3,64533437,1720778,No,441,Big Data,96765,34.93,Yes,46392,5,7.43,67.77,9.78,2017
Startup_10981,HealthTech,Mumbai,Telangana,2019,Series B,Grant,3374335,4,64023316,1934826,No,361,AI,35224,5.73,No,77160,14,8.34,30.98,2.4,2019
Startup_10982,AgriTech,Delhi,Telangana,2022,Series B,Grant,5146690,7,54724032,2006718,Yes,229,AR/VR,98055,11.65,No,10460,4,1.87,24.96,3.63,2017
Startup_10983,EdTech,Chennai,Delhi,2020,Series D,Convertible Note,7996551,6,98059883,704858,Yes,316,Cloud,24195,35.32,Yes,78990,8,1.8,26.3,5.21,2018
Startup_10984,TravelTech,Delhi,Tamil Nadu,2007,Series B,Debt,7377570,8,98644425,1693656,No,499,IoT,6679,38.18,Yes,43808,3,8.63,54.35,8.23,2016
Startup_10985,AgriTech,Hyderabad,Telangana,2014,IPO,Convertible Note,446982,7,43820122,1582731,No,294,IoT,72792,14.3,Yes,66376,14,7.39,39.68,4.55,2015
Startup_10986,Retail,Chennai,Maharashtra,2023,Series A,Equity,1382585,5,46082747,4192845,No,53,IoT,32479,14.38,Yes,29973,14,1.18,55.33,9.38,2023
Startup_10987,AgriTech,Delhi,Tamil Nadu,2018,IPO,Debt,4047317,5,20238971,4715965,No,404,AR/VR,81573,24.82,Yes,46258,6,9.1,43.88,8.93,2015
Startup_10988,TravelTech,Hyderabad,Tamil Nadu,2017,Series B,Debt,3461970,5,11053384,3467554,Yes,192,AI,83618,29.65,Yes,46812,6,8.42,60.79,2.35,2021
Startup_10989,Retail,Hyderabad,Maharashtra,2015,Series C,Convertible Note,8887835,8,31484873,727837,No,69,Big Data,23584,18.96,No,47885,4,8.19,56.5,6.12,2018
Startup_10990,FoodTech,Bangalore,Tamil Nadu,2007,Series B,Equity,7923933,7,76786827,2374680,Yes,12,AR/VR,65106,20.33,Yes,23432,18,7.5,41.73,3.73,2016
Startup_10991,FinTech,Bangalore,Tamil Nadu,2019,Series C,Convertible Note,319589,5,77847943,4803878,Yes,240,Big Data,6991,15.89,Yes,14304,18,7.07,27.04,1.89,2019
Startup_10992,Retail,Delhi,Delhi,2020,Series D,Equity,5971910,7,76035448,4688440,Yes,25,IoT,71429,27.05,Yes,96158,0,4.79,34.46,8.38,2022
Startup_10993,FoodTech,Hyderabad,Delhi,2014,Series C,Debt,6730557,3,97065896,3036700,No,222,Cloud,51335,35.45,Yes,4157,18,3.32,32.2,8.98,2016
Startup_10994,EdTech,Delhi,Karnataka,2009,IPO,Grant,8071665,4,1770415,2817558,Yes,113,IoT,70249,37.5,No,88490,20,5.36,57.1,2.61,2021
Startup_10995,AgriTech,Delhi,Tamil Nadu,2007,Seed,Equity,1814294,6,94540744,4584038,Yes,216,Cloud,43216,43.95,Yes,50052,11,3.76,26.87,6.71,2016
Startup_10996,FoodTech,Chennai,Tamil Nadu,2016,Series D,Debt,3430614,4,21653961,1182561,No,75,IoT,12333,41.81,No,94684,5,6.09,42.59,9.38,2022
Startup_10997,FoodTech,Delhi,Karnataka,2020,Seed,Grant,4201930,8,40397857,3373543,No,187,IoT,87824,23.5,No,70169,8,5.77,68.14,8.62,2020
Startup_10998,HealthTech,Pune,Maharashtra,2006,Seed,Grant,4143044,3,57833430,2076845,Yes,140,IoT,63897,28.77,No,12133,4,5.26,73.8,7.68,2016
